configuration
-64 -16;13 32;-1 16;-8 8;-4 4;-1 2;1 1;1 1
-64 -16;14 32;-1 16;-8 8;-4 4;-1 2;1 1;1 1
-64 -16;15 32;-1 16;-8 8;-4 4;-1 2;1 1;1 1
-64 -16;16 32;-1 16;-8 8;-4 4;-1 2;1 1;1 1
-64 -16;17 32;-1 16;-8 8;-4 4;-1 2;1 1;1 1
-64 -16;18 32;-1 16;-8 8;-4 4;-1 2;1 1;1 1
-64 -17;18 32;-1 16;-8 8;-4 4;-1 2;1 1;1 1
-64 -17;17 32;-1 16;-8 8;-4 4;-1 2;1 1;1 1
-64 -17;16 32;-1 16;-8 8;-4 4;-1 2;1 1;1 1
-64 -17;15 32;-1 16;-8 8;-4 4;-1 2;1 1;1 1
-64 -17;14 32;-1 16;-8 8;-4 4;-1 2;1 1;1 1
-64 -17;13 32;-1 16;-8 8;-4 4;-1 2;1 1;1 1
-64 -17;12 32;-1 16;-8 8;-4 4;-1 2;1 1;1 1
-64 -17;11 32;-1 16;-8 8;-4 4;-1 2;1 1;1 1
-64 -18;11 32;-1 16;-8 8;-4 4;-1 2;1 1;1 1
-64 -18;12 32;-1 16;-8 8;-4 4;-1 2;1 1;1 1
-64 -18;13 32;-1 16;-8 8;-4 4;-1 2;1 1;1 1
-64 -18;14 32;-1 16;-8 8;-4 4;-1 2;1 1;1 1
-64 -18;15 32;-1 16;-8 8;-4 4;-1 2;1 1;1 1
-64 -18;16 32;-1 16;-8 8;-4 4;-1 2;1 1;1 1
-64 -18;17 32;-1 16;-8 8;-4 4;-1 2;1 1;1 1
-64 -18;18 32;-1 16;-8 8;-4 4;-1 2;1 1;1 1
-64 -19;18 32;-1 16;-8 8;-4 4;-1 2;1 1;1 1
-64 -20;18 32;-1 16;-8 8;-4 4;-1 2;1 1;1 1
-64 -21;18 32;-1 16;-8 8;-4 4;-1 2;1 1;1 1
-64 -22;17 32;-1 16;-8 8;-4 4;-1 2;1 1;1 1
-64 -23;16 32;-1 16;-8 8;-4 4;-1 2;1 1;1 1
-64 -23;15 32;-1 16;-8 8;-4 4;-1 2;1 1;1 1
-64 -23;14 32;-1 16;-8 8;-4 4;-1 2;1 1;1 1
-64 -23;13 32;-1 16;-8 8;-4 4;-1 2;1 1;1 1
-64 -23;12 32;-1 16;-8 8;-4 4;-1 2;1 1;1 1
-64 -23;11 32;-1 16;-8 8;-4 4;-1 2;1 1;1 1
-64 -23;10 32;-1 16;-8 8;-4 4;-1 2;1 1;1 1
-64 -23;9 32;-1 16;-8 8;-4 4;-1 2;1 1;1 1
-64 -23;8 32;-1 16;-8 8;-4 4;-1 2;1 1;1 1
-64 -23;7 32;-1 16;-8 8;-4 4;-1 2;1 1;1 1
-64 -22;7 32;-1 16;-8 8;-4 4;-1 2;1 1;1 1
-64 -22;8 32;-1 16;-8 8;-4 4;-1 2;1 1;1 1
-64 -22;9 32;-1 16;-8 8;-4 4;-1 2;1 1;1 1
-64 -22;10 32;-1 16;-8 8;-4 4;-1 2;1 1;1 1
-64 -22;11 32;-1 16;-8 8;-4 4;-1 2;1 1;1 1
-64 -22;12 32;-1 16;-8 8;-4 4;-1 2;1 1;1 1
-64 -22;13 32;-1 16;-8 8;-4 4;-1 2;1 1;1 1
-64 -22;14 32;-1 16;-8 8;-4 4;-1 2;1 1;1 1
-64 -22;15 32;-1 16;-8 8;-4 4;-1 2;1 1;1 1
-64 -22;16 32;-1 16;-8 8;-4 4;-1 2;1 1;1 1
-64 -21;16 32;-1 16;-8 8;-4 4;-1 2;1 1;1 1
-64 -21;17 32;-1 16;-8 8;-4 4;-1 2;1 1;1 1
-64 -20;17 32;-1 16;-8 8;-4 4;-1 2;1 1;1 1
-64 -19;17 32;-1 16;-8 8;-4 4;-1 2;1 1;1 1
-64 -19;16 32;-1 16;-8 8;-4 4;-1 2;1 1;1 1
-64 -19;15 32;-1 16;-8 8;-4 4;-1 2;1 1;1 1
-64 -19;14 32;-1 16;-8 8;-4 4;-1 2;1 1;1 1
-64 -19;13 32;-1 16;-8 8;-4 4;-1 2;1 1;1 1
-64 -19;12 32;-1 16;-8 8;-4 4;-1 2;1 1;1 1
-64 -19;11 32;-1 16;-8 8;-4 4;-1 2;1 1;1 1
-64 -19;10 32;-1 16;-8 8;-4 4;-1 2;1 1;1 1
-64 -19;9 32;-1 16;-8 8;-4 4;-1 2;1 1;1 1
-64 -19;8 32;-1 16;-8 8;-4 4;-1 2;1 1;1 1
-64 -19;7 32;-1 16;-8 8;-4 4;-1 2;1 1;1 1
-64 -20;7 32;-1 16;-8 8;-4 4;-1 2;1 1;1 1
-64 -20;8 32;-1 16;-8 8;-4 4;-1 2;1 1;1 1
-64 -20;9 32;-1 16;-8 8;-4 4;-1 2;1 1;1 1
-64 -20;10 32;-1 16;-8 8;-4 4;-1 2;1 1;1 1
-64 -20;11 32;-1 16;-8 8;-4 4;-1 2;1 1;1 1
-64 -20;12 32;-1 16;-8 8;-4 4;-1 2;1 1;1 1
-64 -20;13 32;-1 16;-8 8;-4 4;-1 2;1 1;1 1
-64 -20;14 32;-1 16;-8 8;-4 4;-1 2;1 1;1 1
-64 -20;15 32;-1 16;-8 8;-4 4;-1 2;1 1;1 1
-64 -20;16 32;-1 16;-8 8;-4 4;-1 2;1 1;1 1
-64 -21;15 32;-1 16;-8 8;-4 4;-1 2;1 1;1 1
-64 -21;14 32;-1 16;-8 8;-4 4;-1 2;1 1;1 1
-64 -21;13 32;-1 16;-8 8;-4 4;-1 2;1 1;1 1
-64 -21;12 32;-1 16;-8 8;-4 4;-1 2;1 1;1 1
-64 -21;11 32;-1 16;-8 8;-4 4;-1 2;1 1;1 1
-64 -21;10 32;-1 16;-8 8;-4 4;-1 2;1 1;1 1
-64 -21;9 32;-1 16;-8 8;-4 4;-1 2;1 1;1 1
-64 -21;8 32;-1 16;-8 8;-4 4;-1 2;1 1;1 1
-64 -21;7 32;-1 16;-8 8;-4 4;-1 2;1 1;1 1
-64 -21;6 32;-1 16;-8 8;-4 4;-1 2;1 1;1 1
-64 -21;6 32;-1 16;-8 7;-4 4;-1 2;1 1;1 1
-64 -20;6 32;-1 16;-8 8;-4 4;-1 2;1 1;1 1
-64 -19;6 32;-1 16;-8 8;-4 4;-1 2;1 1;1 1
-64 -18;7 32;-1 16;-8 8;-4 4;-1 2;1 1;1 1
-64 -18;8 32;-1 16;-8 8;-4 4;-1 2;1 1;1 1
-64 -18;9 32;-1 16;-8 8;-4 4;-1 2;1 1;1 1
-64 -18;10 32;-1 16;-8 8;-4 4;-1 2;1 1;1 1
-64 -17;10 32;-1 16;-8 8;-4 4;-1 2;1 1;1 1
-64 -17;9 32;-1 16;-8 8;-4 4;-1 2;1 1;1 1
-64 -17;8 32;-1 16;-8 8;-4 4;-1 2;1 1;1 1
-64 -16;8 32;-1 16;-8 8;-4 4;-1 2;1 1;1 1
-64 -16;9 32;-1 16;-8 8;-4 4;-1 2;1 1;1 1
-64 -15;9 32;-1 16;-8 8;-4 4;-1 2;1 1;1 1
-64 -15;8 32;-1 16;-8 8;-4 4;-1 2;1 1;1 1
-64 -16;7 32;-1 16;-8 8;-4 4;-1 2;1 1;1 1
-64 -17;7 32;-1 16;-8 8;-4 4;-1 2;1 1;1 1
-64 -17;6 32;-1 16;-8 8;-4 4;-1 2;1 1;1 1
-64 -18;6 32;-1 16;-8 8;-4 4;-1 2;1 1;1 1
-64 -18;5 32;-1 16;-8 8;-4 4;-1 2;1 1;1 1
-64 -19;5 32;-1 16;-8 8;-4 4;-1 2;1 1;1 1
-64 -20;5 32;-1 16;-8 8;-4 4;-1 2;1 1;1 1
-64 -21;5 32;-1 16;-8 8;-4 4;-1 2;1 1;1 1
-64 -22;5 32;-1 16;-8 8;-4 4;-1 2;1 1;1 1
-64 -22;4 32;-1 16;-8 8;-4 4;-1 2;1 1;1 1
-64 -23;4 32;-1 16;-8 8;-4 4;-1 2;1 1;1 1
-64 -24;4 32;-1 16;-8 8;-4 4;-1 2;1 1;1 1
-64 -25;4 32;-1 16;-8 8;-4 4;-1 2;1 1;1 1
-64 -26;4 32;-1 16;-8 8;-4 4;-1 2;1 1;1 1
-64 -26;3 32;-1 16;-8 8;-4 4;-1 2;1 1;1 1
-64 -25;3 32;-1 16;-8 8;-4 4;-1 2;1 1;1 1
-64 -25;2 32;-1 16;-8 8;-4 4;-1 2;1 1;1 1
-64 -24;2 32;-1 16;-8 8;-4 4;-1 2;1 1;1 1
-64 -24;3 32;-1 16;-8 8;-4 4;-1 2;1 1;1 1
-64 -23;3 32;-1 16;-8 8;-4 4;-1 2;1 1;1 1
-64 -23;2 32;-1 16;-8 8;-4 4;-1 2;1 1;1 1
-64 -22;2 32;-1 16;-8 8;-4 4;-1 2;1 1;1 1
-64 -22;3 32;-1 16;-8 8;-4 4;-1 2;1 1;1 1
-64 -21;3 32;-1 16;-8 8;-4 4;-1 2;1 1;1 1
-64 -21;4 32;-1 16;-8 8;-4 4;-1 2;1 1;1 1
-64 -20;4 32;-1 16;-8 8;-4 4;-1 2;1 1;1 1
-64 -19;4 32;-1 16;-8 8;-4 4;-1 2;1 1;1 1
-64 -20;3 32;-1 16;-8 8;-4 4;-1 2;1 1;1 1
-64 -21;2 32;-1 16;-8 8;-4 4;-1 2;1 1;1 1
-64 -22;1 32;-1 16;-8 7;-4 4;-1 2;1 1;1 1
-64 -23;1 32;-1 16;-8 7;-4 4;-1 2;1 1;1 1
-64 -24;1 32;-1 16;-8 7;-4 4;-1 2;1 1;1 1
-64 -25;2 32;-1 16;-8 7;-4 4;-1 2;1 1;1 1
-64 -26;3 32;-1 16;-8 7;-4 4;-1 2;1 1;1 1
-64 -27;4 32;-1 16;-8 7;-4 4;-1 2;1 1;1 1
-64 -28;5 32;-1 16;-8 7;-4 4;-1 2;1 1;1 1
-64 -29;6 32;-1 16;-8 7;-4 4;-1 2;1 1;1 1
-64 -30;7 32;-1 16;-8 7;-4 4;-1 2;1 1;1 1
-64 -31;8 32;-1 16;-8 7;-4 4;-1 2;1 1;1 1
-64 -32;9 32;-1 16;-8 7;-4 4;-1 2;1 1;1 1
-64 -32;10 32;-1 16;-8 7;-4 4;-1 2;1 1;1 1
-64 -32;11 32;-1 16;-8 7;-4 4;-1 2;1 1;1 1
-64 -32;12 32;-1 16;-8 7;-4 4;-1 2;1 1;1 1
-64 -32;13 32;-1 16;-8 7;-4 4;-1 2;1 1;1 1
-64 -32;14 32;-1 16;-8 7;-4 4;-1 2;1 1;1 1
-64 -32;14 32;-1 16;-8 8;-4 4;-1 2;1 1;1 1
-64 -32;13 32;-1 16;-8 8;-4 4;-1 2;1 1;1 1
-64 -32;12 32;-1 16;-8 8;-4 4;-1 2;1 1;1 1
-64 -31;12 32;-1 16;-8 8;-4 4;-1 2;1 1;1 1
-64 -31;11 32;-1 16;-8 8;-4 4;-1 2;1 1;1 1
-64 -32;11 32;-1 16;-8 8;-4 4;-1 2;1 1;1 1
-64 -32;10 32;-1 16;-8 8;-4 4;-1 2;1 1;1 1
-64 -32;9 32;-1 16;-8 8;-4 4;-1 2;1 1;1 1
-64 -31;8 32;-1 16;-8 8;-4 4;-1 2;1 1;1 1
-64 -30;8 32;-1 16;-8 8;-4 4;-1 2;1 1;1 1
-64 -30;7 32;-1 16;-8 8;-4 4;-1 2;1 1;1 1
-64 -29;7 32;-1 16;-8 8;-4 4;-1 2;1 1;1 1
-64 -29;6 32;-1 16;-8 8;-4 4;-1 2;1 1;1 1
-64 -28;6 32;-1 16;-8 8;-4 4;-1 2;1 1;1 1
-64 -28;5 32;-1 16;-8 8;-4 4;-1 2;1 1;1 1
-64 -27;4 32;-1 16;-8 8;-4 4;-1 2;1 1;1 1
-64 -27;5 32;-1 16;-8 8;-4 4;-1 2;1 1;1 1
-64 -27;6 32;-1 16;-8 8;-4 4;-1 2;1 1;1 1
-64 -26;6 32;-1 16;-8 8;-4 4;-1 2;1 1;1 1
-64 -26;5 32;-1 16;-8 8;-4 4;-1 2;1 1;1 1
-64 -25;5 32;-1 16;-8 8;-4 4;-1 2;1 1;1 1
-64 -25;6 32;-1 16;-8 8;-4 4;-1 2;1 1;1 1
-64 -24;6 32;-1 16;-8 8;-4 4;-1 2;1 1;1 1
-64 -24;5 32;-1 16;-8 8;-4 4;-1 2;1 1;1 1
-64 -23;5 32;-1 16;-8 8;-4 4;-1 2;1 1;1 1
-64 -23;6 32;-1 16;-8 8;-4 4;-1 2;1 1;1 1
-64 -24;7 32;-1 16;-8 8;-4 4;-1 2;1 1;1 1
-64 -24;8 32;-1 16;-8 8;-4 4;-1 2;1 1;1 1
-64 -24;9 32;-1 16;-8 8;-4 4;-1 2;1 1;1 1
-64 -24;10 32;-1 16;-8 8;-4 4;-1 2;1 1;1 1
-64 -24;11 32;-1 16;-8 8;-4 4;-1 2;1 1;1 1
-64 -24;12 32;-1 16;-8 8;-4 4;-1 2;1 1;1 1
-64 -24;13 32;-1 16;-8 8;-4 4;-1 2;1 1;1 1
-64 -24;14 32;-1 16;-8 8;-4 4;-1 2;1 1;1 1
-64 -24;15 32;-1 16;-8 8;-4 4;-1 2;1 1;1 1
-64 -25;15 32;-1 16;-8 8;-4 4;-1 2;1 1;1 1
-64 -26;14 32;-1 16;-8 7;-4 4;-1 2;1 1;1 1
-64 -27;13 32;-1 16;-8 7;-4 4;-1 2;1 1;1 1
-64 -27;12 32;-1 16;-8 7;-4 4;-1 2;1 1;1 1
-64 -27;11 32;-1 16;-8 7;-4 4;-1 2;1 1;1 1
-64 -27;10 32;-1 16;-8 7;-4 4;-1 2;1 1;1 1
-64 -27;9 32;-1 16;-8 8;-4 4;-1 2;1 1;1 1
-64 -27;10 32;-1 16;-8 8;-4 4;-1 2;1 1;1 1
-64 -26;9 32;-1 16;-8 8;-4 4;-1 2;1 1;1 1
-64 -26;8 32;-1 16;-8 8;-4 4;-1 2;1 1;1 1
-64 -27;8 32;-1 16;-8 8;-4 4;-1 2;1 1;1 1
-64 -28;9 32;-1 16;-8 8;-4 4;-1 2;1 1;1 1
-64 -29;10 32;-1 16;-8 8;-4 4;-1 2;1 1;1 1
-64 -29;11 32;-1 16;-8 8;-4 4;-1 2;1 1;1 1
-64 -29;12 32;-1 16;-8 8;-4 4;-1 2;1 1;1 1
-64 -29;13 32;-1 16;-8 8;-4 4;-1 2;1 1;1 1
-64 -29;14 32;-1 16;-8 8;-4 4;-1 2;1 1;1 1
-64 -29;15 32;-1 16;-8 8;-4 4;-1 2;1 1;1 1
-64 -28;15 32;-1 16;-8 8;-4 4;-1 2;1 1;1 1
-64 -28;16 32;-1 16;-8 8;-4 4;-1 2;1 1;1 1
-64 -29;16 32;-1 16;-8 8;-4 4;-1 2;1 1;1 1
-64 -30;16 32;-1 16;-8 8;-4 4;-1 2;1 1;1 1
-64 -30;17 32;-1 16;-8 8;-4 4;-1 2;1 1;1 1
-64 -31;17 32;-1 16;-8 8;-4 4;-1 2;1 1;1 1
-64 -32;17 32;-1 16;-8 8;-4 4;-1 2;1 1;1 1
-64 -32;18 32;-1 16;-8 8;-4 4;-1 2;1 1;1 1
-64 -32;19 32;-1 16;-8 8;-4 4;-1 2;1 1;1 1
-64 -31;20 32;-1 16;-8 8;-4 4;-1 2;1 1;1 1
-64 -30;21 32;-1 16;-8 8;-4 4;-1 2;1 1;1 1
-64 -30;20 32;-1 16;-8 8;-4 4;-1 2;1 1;1 1
-64 -29;20 32;-1 16;-8 8;-4 4;-1 2;1 1;1 1
-64 -29;19 32;-1 16;-8 8;-4 4;-1 2;1 1;1 1
-64 -30;19 32;-1 16;-8 8;-4 4;-1 2;1 1;1 1
-64 -31;19 32;-1 16;-8 8;-4 4;-1 2;1 1;1 1
-64 -31;18 32;-1 16;-8 8;-4 4;-1 2;1 1;1 1
-64 -30;18 32;-1 16;-8 8;-4 4;-1 2;1 1;1 1
-64 -29;18 32;-1 16;-8 8;-4 4;-1 2;1 1;1 1
-64 -29;17 32;-1 16;-8 8;-4 4;-1 2;1 1;1 1
-64 -28;17 32;-1 16;-8 8;-4 4;-1 2;1 1;1 1
-64 -28;18 32;-1 16;-8 8;-4 4;-1 2;1 1;1 1
-64 -28;19 32;-1 16;-8 8;-4 4;-1 2;1 1;1 1
-64 -27;19 32;-1 16;-8 8;-4 4;-1 2;1 1;1 1
-64 -27;18 32;-1 16;-8 8;-4 4;-1 2;1 1;1 1
-64 -27;17 32;-1 16;-8 8;-4 4;-1 2;1 1;1 1
-64 -27;16 32;-1 16;-8 8;-4 4;-1 2;1 1;1 1
-64 -26;16 32;-1 16;-8 8;-4 4;-1 2;1 1;1 1
-64 -26;17 32;-1 16;-8 8;-4 4;-1 2;1 1;1 1
-64 -26;18 32;-1 16;-8 8;-4 4;-1 2;1 1;1 1
-64 -26;19 32;-1 16;-8 8;-4 4;-1 2;1 1;1 1
-64 -26;20 32;-1 16;-8 8;-4 4;-1 2;1 1;1 1
-64 -26;21 32;-1 16;-8 8;-4 4;-1 2;1 1;1 1
-64 -25;21 32;-1 16;-8 8;-4 4;-1 2;1 1;1 1
-64 -25;22 32;-1 16;-8 8;-4 4;-1 2;1 1;1 1
-64 -24;22 32;-1 16;-8 8;-4 4;-1 2;1 1;1 1
-64 -24;23 32;-1 16;-8 8;-4 4;-1 2;1 1;1 1
-64 -25;23 32;-1 16;-8 8;-4 4;-1 2;1 1;1 1
-64 -26;23 32;-1 16;-8 8;-4 4;-1 2;1 1;1 1
-64 -26;22 32;-1 16;-8 8;-4 4;-1 2;1 1;1 1
-64 -27;22 32;-1 16;-8 8;-4 4;-1 2;1 1;1 1
-64 -27;21 32;-1 16;-8 8;-4 4;-1 2;1 1;1 1
-64 -27;20 32;-1 16;-8 8;-4 4;-1 2;1 1;1 1
-64 -28;20 32;-1 16;-8 8;-4 4;-1 2;1 1;1 1
-64 -28;21 32;-1 16;-8 8;-4 4;-1 2;1 1;1 1
-64 -29;21 32;-1 16;-8 8;-4 4;-1 2;1 1;1 1
-64 -29;22 32;-1 16;-8 8;-4 4;-1 2;1 1;1 1
-64 -28;22 32;-1 16;-8 8;-4 4;-1 2;1 1;1 1
-64 -28;23 32;-1 16;-8 8;-4 4;-1 2;1 1;1 1
-64 -27;23 32;-1 16;-8 8;-4 4;-1 2;1 1;1 1
-64 -27;24 32;-1 16;-8 8;-4 4;-1 2;1 1;1 1
-64 -26;24 32;-1 16;-8 8;-4 4;-1 2;1 1;1 1
-64 -25;24 32;-1 16;-8 8;-4 4;-1 2;1 1;1 1
-64 -24;24 32;-1 16;-8 8;-4 4;-1 2;1 1;1 1
-64 -23;24 32;-1 16;-8 8;-4 4;-1 2;1 1;1 1
-64 -23;23 32;-1 16;-8 8;-4 4;-1 2;1 1;1 1
-64 -23;22 32;-1 16;-8 8;-4 4;-1 2;1 1;1 1
-64 -22;22 32;-1 16;-8 8;-4 4;-1 2;1 1;1 1
-64 -21;22 32;-1 16;-8 8;-4 4;-1 2;1 1;1 1
-64 -21;23 32;-1 16;-8 8;-4 4;-1 2;1 1;1 1
-64 -22;23 32;-1 16;-8 8;-4 4;-1 2;1 1;1 1
-64 -22;24 32;-1 16;-8 8;-4 4;-1 2;1 1;1 1
-64 -21;24 32;-1 16;-8 8;-4 4;-1 2;1 1;1 1
-64 -20;24 32;-1 16;-8 8;-4 4;-1 2;1 1;1 1
-64 -20;23 32;-1 16;-8 8;-4 4;-1 2;1 1;1 1
-64 -20;22 32;-1 16;-8 8;-4 4;-1 2;1 1;1 1
-64 -19;22 32;-1 16;-8 8;-4 4;-1 2;1 1;1 1
-64 -19;21 32;-1 16;-8 8;-4 4;-1 2;1 1;1 1
-64 -19;20 32;-1 16;-8 8;-4 4;-1 2;1 1;1 1
-64 -18;20 32;-1 16;-8 8;-4 4;-1 2;1 1;1 1
-64 -17;20 32;-1 16;-8 8;-4 4;-1 2;1 1;1 1
-64 -16;20 32;-1 16;-8 8;-4 4;-1 2;1 1;1 1
-64 -15;20 32;-1 16;-8 8;-4 4;-1 2;1 1;1 1
-64 -15;21 32;-1 16;-8 8;-4 4;-1 2;1 1;1 1
-64 -16;21 32;-1 16;-8 8;-4 4;-1 2;1 1;1 1
-64 -17;21 32;-1 16;-8 8;-4 4;-1 2;1 1;1 1
-64 -18;21 32;-1 16;-8 8;-4 4;-1 2;1 1;1 1
-64 -18;22 32;-1 16;-8 8;-4 4;-1 2;1 1;1 1
-64 -17;22 32;-1 16;-8 8;-4 4;-1 2;1 1;1 1
-64 -16;22 32;-1 16;-8 8;-4 4;-1 2;1 1;1 1
-64 -15;22 32;-1 16;-8 8;-4 4;-1 2;1 1;1 1
-64 -14;22 32;-1 16;-8 8;-4 4;-1 2;1 1;1 1
-64 -13;22 32;-1 16;-8 8;-4 4;-1 2;1 1;1 1
-64 -13;23 32;-1 16;-8 8;-4 4;-1 2;1 1;1 1
-64 -14;23 32;-1 16;-8 8;-4 4;-1 2;1 1;1 1
-64 -15;23 32;-1 16;-8 8;-4 4;-1 2;1 1;1 1
-64 -16;23 32;-1 16;-8 8;-4 4;-1 2;1 1;1 1
-64 -17;23 32;-1 16;-8 8;-4 4;-1 2;1 1;1 1
-64 -18;23 32;-1 16;-8 8;-4 4;-1 2;1 1;1 1
-64 -19;23 32;-1 16;-8 8;-4 4;-1 2;1 1;1 1
-64 -19;24 32;-1 16;-8 8;-4 4;-1 2;1 1;1 1
-64 -18;24 32;-1 16;-8 8;-4 4;-1 2;1 1;1 1
-64 -17;24 32;-1 16;-8 8;-4 4;-1 2;1 1;1 1
-64 -16;24 32;-1 16;-8 8;-4 4;-1 2;1 1;1 1
-64 -15;24 32;-1 16;-8 8;-4 4;-1 2;1 1;1 1
-64 -14;24 32;-1 16;-8 8;-4 4;-1 2;1 1;1 1
-64 -13;24 32;-1 16;-8 8;-4 4;-1 2;1 1;1 1
-64 -12;24 32;-1 16;-8 8;-4 4;-1 2;1 1;1 1
-64 -11;24 32;-1 16;-8 8;-4 4;-1 2;1 1;1 1
-64 -10;24 32;-1 16;-8 8;-4 4;-1 2;1 1;1 1
-64 -9;24 32;-1 16;-8 8;-4 4;-1 2;1 1;1 1
-64 -8;24 32;-1 16;-8 8;-4 4;-1 2;1 1;1 1
-64 -7;24 32;-1 16;-8 8;-4 4;-1 2;1 1;1 1
-64 -6;24 32;-1 16;-8 8;-4 4;-1 2;1 1;1 1
-64 -5;24 32;-1 16;-8 8;-4 4;-1 2;1 1;1 1
-64 -4;24 32;-1 16;-8 8;-4 4;-1 2;1 1;1 1
-64 -3;24 32;-1 16;-8 8;-4 4;-1 2;1 1;1 1
-64 -2;24 32;-1 16;-8 8;-4 4;-1 2;1 1;1 1
-64 -1;24 32;-1 16;-8 8;-4 4;-1 2;1 1;1 1
-64 0;24 32;-1 16;-8 8;-4 4;-1 2;1 1;1 1
-64 1;24 32;-1 16;-8 8;-4 4;-1 2;1 1;1 1
-64 2;24 32;-1 16;-8 8;-4 4;-1 2;1 1;1 1
-64 3;24 32;-1 16;-8 8;-4 4;-1 2;1 1;1 1
-64 4;24 32;-1 16;-8 8;-4 4;-1 2;1 1;1 1
-64 5;24 32;-1 16;-8 8;-4 4;-1 2;1 1;1 1
-64 6;24 32;-1 16;-8 8;-4 4;-1 2;1 1;1 1
-64 7;24 32;-1 16;-8 8;-4 4;-1 2;1 1;1 1
-64 8;24 32;-1 16;-8 8;-4 4;-1 2;1 1;1 1
-64 8;25 32;-1 16;-8 8;-4 4;-1 2;1 1;1 1
-64 8;26 32;-1 16;-8 8;-4 4;-1 2;1 1;1 1
-64 8;27 32;-1 16;-8 8;-4 4;-1 2;1 1;1 1
-64 8;28 32;-1 16;-8 8;-4 4;-1 2;1 1;1 1
-64 8;29 32;-1 16;-8 8;-4 4;-1 2;1 1;1 1
-64 8;30 32;-1 16;-8 8;-4 4;-1 2;1 1;1 1
-64 8;31 32;-1 16;-8 8;-4 4;-1 2;1 1;1 1
-64 8;31 32;0 16;-8 8;-4 4;-1 2;1 1;1 1
-64 8;31 32;1 16;-8 8;-4 4;-1 2;1 1;1 1
-64 8;31 32;2 16;-8 8;-4 4;-1 2;1 1;1 1
-64 7;31 32;2 16;-8 8;-4 4;-1 2;1 1;1 1
-64 7;30 32;2 16;-8 8;-4 4;-1 2;1 1;1 1
-64 7;29 32;2 16;-8 8;-4 4;-1 2;1 1;1 1
-64 7;28 32;2 16;-8 8;-4 4;-1 2;1 1;1 1
-64 7;27 32;2 16;-8 8;-4 4;-1 2;1 1;1 1
-64 7;26 32;2 16;-8 8;-4 4;-1 2;1 1;1 1
-64 7;25 32;2 16;-8 8;-4 4;-1 2;1 1;1 1
-64 7;24 32;2 16;-8 8;-4 4;-1 2;1 1;1 1
-64 6;24 32;2 16;-8 8;-4 4;-1 2;1 1;1 1
-64 6;25 32;2 16;-8 8;-4 4;-1 2;1 1;1 1
-64 6;26 32;2 16;-8 8;-4 4;-1 2;1 1;1 1
-64 5;26 32;2 16;-8 8;-4 4;-1 2;1 1;1 1
-64 5;27 32;2 16;-8 8;-4 4;-1 2;1 1;1 1
-64 6;27 32;2 16;-8 8;-4 4;-1 2;1 1;1 1
-64 6;28 32;2 16;-8 8;-4 4;-1 2;1 1;1 1
-64 6;29 32;2 16;-8 8;-4 4;-1 2;1 1;1 1
-64 6;30 32;2 16;-8 8;-4 4;-1 2;1 1;1 1
-64 6;31 32;2 16;-8 8;-4 4;-1 2;1 1;1 1
-64 5;31 32;2 16;-8 8;-4 4;-1 2;1 1;1 1
-64 5;30 32;2 16;-8 8;-4 4;-1 2;1 1;1 1
-64 5;29 32;2 16;-8 8;-4 4;-1 2;1 1;1 1
-64 5;28 32;2 16;-8 8;-4 4;-1 2;1 1;1 1
-64 4;28 32;2 16;-8 8;-4 4;-1 2;1 1;1 1
-64 4;29 32;2 16;-8 8;-4 4;-1 2;1 1;1 1
-64 4;30 32;2 16;-8 8;-4 4;-1 2;1 1;1 1
-64 4;31 32;2 16;-8 8;-4 4;-1 2;1 1;1 1
-64 4;31 32;3 16;-8 8;-4 4;-1 2;1 1;1 1
-64 5;31 32;3 16;-8 8;-4 4;-1 2;1 1;1 1
-64 6;31 32;3 16;-8 8;-4 4;-1 2;1 1;1 1
-64 7;31 32;3 16;-8 8;-4 4;-1 2;1 1;1 1
-64 8;31 32;3 16;-8 8;-4 4;-1 2;1 1;1 1
-64 8;31 32;4 16;-8 8;-4 4;-1 2;1 1;1 1
-64 8;31 32;5 16;-8 8;-4 4;-1 2;1 1;1 1
-64 9;31 32;5 16;-8 8;-4 4;-1 2;1 1;1 1
-64 9;31 32;6 16;-8 8;-4 4;-1 2;1 1;1 1
-64 10;31 32;6 16;-8 8;-4 4;-1 2;1 1;1 1
-64 11;31 32;6 16;-8 8;-4 4;-1 2;1 1;1 1
-64 11;31 32;7 16;-8 8;-4 4;-1 2;1 1;1 1
-64 11;31 32;8 16;-8 8;-4 4;-1 2;1 1;1 1
-64 11;31 32;9 16;-8 8;-4 4;-1 2;1 1;1 1
-64 12;31 32;9 16;-8 8;-4 4;-1 2;1 1;1 1
-64 12;31 32;10 16;-8 8;-4 4;-1 2;1 1;1 1
-64 13;31 32;10 16;-8 8;-4 4;-1 2;1 1;1 1
-64 13;30 32;10 16;-8 8;-4 4;-1 2;1 1;1 1
-64 14;30 32;10 16;-8 8;-4 4;-1 2;1 1;1 1
-64 14;31 32;10 16;-8 8;-4 4;-1 2;1 1;1 1
-64 15;31 32;10 16;-8 8;-4 4;-1 2;1 1;1 1
-64 15;30 32;10 16;-8 8;-4 4;-1 2;1 1;1 1
-64 16;30 32;10 16;-8 8;-4 4;-1 2;1 1;1 1
-64 16;31 32;10 16;-8 8;-4 4;-1 2;1 1;1 1
-64 16;31 32;11 16;-8 8;-4 4;-1 2;1 1;1 1
